COPY organizacja FROM STDIN DELIMITER ';' NULL 'null';
0;31;UJ
1;30;UE
\.


COPY kategorie FROM STDIN DELIMITER ';' NULL 'null';
0;Sport
1;Literatura
2;Historia
3;Geografia
4;Nauka
5;Muzyka
6;Sztuka
7;Kino
8;Polityk
9;Technologia
10;Inne
\.


COPY miejscowosci FROM STDIN DELIMITER ',' NULL 'null';
0,Inowrocław
1,Olsztyn
2,Chełm
3,Bełchatów
4,Luboń
5,Piła
6,Police
7,Polkowice
8,Jasło
9,Wyszków
10,Rumia
\.


COPY adresy FROM STDIN DELIMITER ',' NULL 'null';
0,6,Chopina,14-033,9,77
1,2,Morska,51-514,39,62
2,4,Handlowa,38-366,36,53
3,8,Rynek,43-755,6,82
4,9,Traugutta,49-686,5,25
5,10,Zaułek,23-948,39,58
6,6,Jana,59-990,1,73
7,6,Wiosenna,42-580,12,83
8,7,Rajska,08-590,12,20
9,5,Zapolskiej,23-509,31,76
10,1,Sosnowa,57-108,28,45
11,0,Spółdzielcza,47-871,12,69
12,10,Armii Krajowej,98-630,19,28
13,5,Kosynierów,84-934,30,63
14,8,Rybacka,42-739,31,35
15,2,Górna,79-419,38,98
16,8,Nałkowskiej,85-922,4,12
17,2,Wierzbowa,68-862,37,84
18,1,Rycerska,18-700,25,53
19,7,Pomorska,45-422,40,56
20,4,Częstochowska,82-479,5,71
21,6,Jana III Sobieskiego,52-326,11,66
\.


COPY pytania FROM STDIN DELIMITER ';' NULL 'null';
448;porro minima voluptatem dolor commodi magni maxime perferendis consequatur possimus vitae nihil illo laborum repellendus labore blanditiis cumque ex sequi necessitatibus dolore iusto alias saepe quasi minus accusantium tenetur quisquam nesciunt assumenda culpa fugit quas sint suscipit recusandae totam fugiat distinctio ab praesentium ipsa quis;voluptatibus;8
449;ex quod nesciunt error fugiat quis quisquam iste illum labore delectus reiciendis distinctio illo nemo cumque cum deleniti sunt ipsa pariatur tempore eveniet earum similique quaerat adipisci modi temporibus nostrum in eum doloribus quasi molestiae corrupti voluptates veniam quia enim tempora aspernatur dolorum necessitatibus dolores dolore iure ad voluptas voluptate;unde;7
450;similique excepturi expedita praesentium reprehenderit placeat deserunt omnis fugit aspernatur optio earum totam illum corporis non ad laudantium accusantium incidunt doloremque ea quo ducimus blanditiis repellat laborum ab nostrum tempore obcaecati porro voluptas ratione eligendi sunt dolorum recusandae dicta voluptatem eveniet dolor distinctio eum autem impedit quasi;aliquid;10
451;sapiente enim placeat itaque magnam eos voluptatum vero blanditiis eveniet repellendus molestiae quae dolores corporis quis maxime sit reprehenderit doloribus voluptates expedita eum perferendis veniam ipsa quam porro accusamus tenetur id dignissimos alias molestias temporibus dolorem neque suscipit nihil soluta vitae incidunt nobis voluptatem hic atque debitis nesciunt laboriosam sunt;praesentium;1
452;nisi laboriosam placeat repellat nostrum exercitationem reprehenderit quisquam hic natus ad sed blanditiis provident dolores nihil corporis dicta eius dolorum molestiae accusantium totam at nam eveniet perferendis nemo expedita tenetur iusto libero ducimus facere modi explicabo officiis sunt necessitatibus harum saepe consequatur eos autem enim consectetur maxime iure laborum;porro;10
453;veritatis non vel deleniti repellendus totam quis necessitatibus sed eius aliquam qui obcaecati quas natus temporibus eveniet molestias amet eaque alias dolore ipsa cumque quam pariatur at iste quos quo reprehenderit sequi consectetur possimus rem ipsum modi facere eum minima distinctio accusantium quisquam nam harum vitae odit expedita numquam sapiente;distinctio;3
454;quaerat quam reiciendis magnam nam accusamus corrupti dicta laborum expedita enim possimus necessitatibus ex suscipit repudiandae ea natus aspernatur pariatur fuga odit magni quis eaque cumque ratione qui totam officia modi in explicabo nostrum sit accusantium ut eos doloribus dignissimos vel voluptas ad tenetur tempora obcaecati numquam nihil beatae voluptatum;aperiam;2
455;consequuntur eaque recusandae iure nostrum dicta harum velit voluptatum ullam obcaecati voluptatem quibusdam enim neque tempora corporis aliquam quasi labore soluta deserunt vitae corrupti consectetur laboriosam quam vel ipsam est;perferendis;8
456;dolorum at quibusdam fugit totam corporis deserunt neque consequuntur debitis doloremque et non dolore reprehenderit quasi fuga ducimus odio veritatis voluptatibus aperiam maxime eaque voluptatem eos ab id itaque nostrum similique optio necessitatibus repudiandae quo praesentium iure consectetur voluptate minima fugiat cumque nobis aut laborum rem;quidem;4
457;assumenda a impedit vel quasi totam ex ab veritatis saepe repellat deserunt molestias rem ipsam autem at praesentium consectetur doloribus suscipit molestiae iure odit modi magnam voluptatem quas nemo accusamus tempore quidem harum excepturi dolor tenetur reprehenderit dolorem ea est sunt minima accusantium;aperiam;0
458;iste ut beatae sunt repellendus autem iure voluptatum neque inventore quam possimus alias nihil aliquam consequatur nemo maxime exercitationem illo cumque fuga eum voluptate vitae doloribus perspiciatis quasi quisquam vel blanditiis explicabo dicta maiores obcaecati voluptates optio culpa pariatur sed ducimus esse voluptatem molestiae;odit;3
459;ducimus consequatur molestiae quidem tempora veniam velit deleniti laborum debitis voluptates provident nulla voluptatum iste ad nihil qui in consectetur similique quod repellat iure sapiente voluptatibus corporis dolore error esse totam ipsam optio hic harum sed doloremque fuga nesciunt;voluptates;0
460;praesentium magni soluta nemo incidunt atque quod architecto in voluptate debitis perspiciatis nostrum sed dicta obcaecati provident ipsum tenetur pariatur iure corporis consectetur omnis tempora dolor rem dolorum optio deleniti consequuntur expedita hic vel sunt quis accusamus fuga voluptatibus necessitatibus;dignissimos;6
461;nihil impedit cupiditate eaque nisi unde quasi consequatur nostrum maiores perferendis expedita consequuntur quaerat at dolore molestias repudiandae deserunt a cum est amet animi quas asperiores quisquam fugiat in blanditiis delectus inventore porro eligendi vitae minus;aliquam;2
462;repellendus dolore voluptas illo temporibus cumque officia molestias perferendis reprehenderit ad voluptatibus cum aliquid odit voluptatum velit repudiandae enim numquam incidunt alias qui assumenda repellat eum ipsum ipsa ipsam necessitatibus fugiat nulla voluptates voluptate earum sit quis aspernatur quae error soluta nisi omnis doloribus tenetur;quo;2
463;consequatur veniam ea laborum recusandae provident quasi hic cupiditate omnis ipsa minima incidunt vel qui accusantium velit sapiente enim iste dolorem animi ab nihil cum possimus error laudantium unde perspiciatis vero voluptatem voluptates delectus voluptatum;nisi;8
464;et voluptatem voluptates enim animi architecto odio eos dolores ducimus nihil ullam magni reprehenderit laborum inventore voluptate cupiditate quod pariatur cumque quam debitis unde suscipit sunt veritatis at laudantium nobis a facere ratione quisquam sit modi distinctio quia voluptatibus vitae necessitatibus iure repellat beatae corrupti illum quaerat quos accusantium deleniti;blanditiis;9
465;corrupti aliquam in necessitatibus fuga ipsam atque quia vitae tempora temporibus non eius repudiandae quis error dolores odio incidunt optio deserunt fugit minima et quas quisquam eveniet nihil ducimus debitis tenetur exercitationem soluta inventore voluptate fugiat molestiae repellat maiores placeat;quis;1
466;fugiat enim libero eum adipisci magni ad doloribus aliquam illo molestiae inventore modi natus laboriosam ratione at officia dolorum error quos quam accusantium accusamus itaque deleniti provident vitae nemo et iusto fugit molestias magnam sapiente soluta beatae laudantium;odio;2
467;eum sed numquam labore optio soluta atque suscipit dignissimos odit facere laborum provident commodi harum impedit a officia accusamus eligendi earum molestiae qui excepturi nulla nemo ducimus quisquam at perspiciatis;dolorem;1
468;ipsa eum recusandae culpa voluptatem saepe dicta earum voluptate laudantium repellat velit ratione sunt rem quibusdam animi cupiditate temporibus magnam iste quae repellendus illum nulla odio iusto totam hic quos quam accusamus placeat molestiae atque quasi sint beatae est enim facere labore minima praesentium tempora consequatur optio vitae quisquam;deleniti;3
469;eos itaque aperiam aliquid eum porro modi cum quam provident voluptate repellat eligendi unde ratione animi explicabo veritatis totam aut optio magnam corrupti dolorum deserunt accusamus harum asperiores esse beatae voluptatem;eius;6
470;laborum accusantium dignissimos assumenda quos ratione nemo aut praesentium obcaecati optio quo nesciunt molestias totam in reprehenderit vero iure maxime earum doloribus illum dicta numquam minus incidunt vitae reiciendis a cum repellendus quis unde;reprehenderit;8
471;id blanditiis exercitationem pariatur facere vitae rerum corporis adipisci aut vel reiciendis mollitia quas sint aspernatur minus et fuga illo quod debitis ea repellendus nostrum aperiam fugiat incidunt cumque laboriosam amet quidem numquam voluptates;soluta;4
472;consequuntur odio aliquam quam fugit quos laboriosam quidem quibusdam corporis alias eligendi illum deleniti veniam non itaque maiores facere corrupti libero reprehenderit similique obcaecati ratione quasi optio vitae quisquam voluptate ea repudiandae debitis ipsum quia eum error vel repellat est earum blanditiis;exercitationem;6
473;molestiae assumenda dolorum debitis maxime animi unde fugit reprehenderit deleniti deserunt possimus ipsa ratione aliquam quae totam itaque error rerum quibusdam placeat repellat distinctio necessitatibus exercitationem voluptates voluptate incidunt atque repellendus ea modi obcaecati eius rem ducimus ut enim accusantium;placeat;1
474;minima aut voluptatum unde distinctio mollitia error animi atque odio sapiente tempore perferendis dolor molestiae harum nam magni recusandae doloremque cumque ipsa itaque amet iusto quibusdam alias tenetur modi consectetur inventore facilis dolorem eaque velit molestias officiis explicabo dicta voluptates fuga delectus quasi maxime nesciunt at rerum exercitationem;in;7
475;recusandae architecto quaerat qui ex pariatur maxime nemo quibusdam delectus temporibus perferendis natus ea officiis ratione saepe quo unde quidem quae non eligendi placeat porro velit sapiente rem expedita aliquam magni;vel;10
476;illum culpa quas nam harum praesentium cupiditate unde repellat iste aut rem facere eum nulla deleniti eius architecto amet molestias delectus incidunt sint placeat eligendi earum natus nisi sapiente labore quam alias veritatis;hic;4
477;minus necessitatibus corporis architecto dicta doloremque placeat maiores vel iste quae numquam totam cumque quis non fugit et saepe dolor accusamus consectetur temporibus nemo rem quia exercitationem dolorum omnis alias libero est enim deserunt adipisci possimus sapiente voluptatibus unde eos aliquam dolores qui nobis suscipit maxime ea corrupti;modi;2
478;dolores enim iste quidem vel sapiente repudiandae soluta reprehenderit nostrum distinctio doloremque ipsam delectus autem magni accusamus ut incidunt temporibus ratione perferendis tenetur vitae asperiores ex obcaecati in laboriosam quas quaerat cumque architecto fugiat culpa omnis dignissimos adipisci unde consectetur expedita modi quam beatae voluptatum a iusto quia;ducimus;4
479;consequuntur iste mollitia temporibus rem cumque totam voluptatibus tempore nam possimus ab tempora suscipit dignissimos excepturi aspernatur quibusdam vel eligendi impedit sapiente harum dolore eaque minima obcaecati atque esse recusandae aut odit facilis veniam ex vero;quos;1
480;recusandae dolore molestias illo corrupti sit blanditiis modi voluptates quod maxime et neque unde reiciendis labore cumque amet nemo nobis fuga placeat adipisci voluptas ducimus ea optio ratione iure quasi officiis tenetur debitis aut quo eaque voluptate assumenda voluptatibus fugiat ipsam aliquid cupiditate id;impedit;10
481;reprehenderit animi accusamus autem saepe quisquam fuga praesentium veniam cumque unde aspernatur eveniet deleniti dolor voluptates dolore laudantium natus eaque alias ipsa veritatis ab quia itaque molestias nostrum enim similique sapiente quaerat rerum;delectus;6
482;aliquid assumenda ea enim quaerat temporibus error laudantium harum fugiat velit commodi repudiandae iure dolores eos dolorem accusamus deserunt exercitationem hic perferendis quae at numquam a ullam provident voluptatibus saepe illum sapiente deleniti id;dolorem;3
483;voluptas dolore necessitatibus sed eos alias nobis nam non ab iure explicabo dicta corrupti itaque amet harum molestias repudiandae nemo nihil asperiores praesentium placeat numquam officia cumque quis porro perspiciatis sequi deleniti expedita magnam consequuntur enim;et;1
484;esse aperiam beatae sunt animi quos delectus earum nesciunt expedita ducimus neque eius illo ipsa commodi non asperiores adipisci nulla voluptatum odit eaque distinctio enim molestiae recusandae nam perferendis deleniti inventore;veritatis;4
485;voluptates doloremque fugit minus hic eos neque mollitia cum ad eius ipsa facilis accusantium magni nulla omnis iste reiciendis laudantium itaque ratione eaque est alias repellat deserunt autem nisi harum laboriosam;dolorum;0
486;placeat distinctio fugiat consequuntur facere error odio quam amet iste numquam doloribus soluta eaque sunt voluptatibus adipisci dolor natus ut ab nesciunt harum tempore illo sint mollitia voluptas sit saepe aut accusamus temporibus earum commodi et magnam a quidem asperiores inventore repellat quos voluptatem eum expedita;autem;2
487;voluptates accusantium ea numquam quae quos magnam consequatur debitis eos ut unde veritatis consequuntur praesentium inventore reiciendis sit iste quasi repudiandae incidunt aliquid ad dolorum ducimus maiores officiis voluptatibus deserunt eaque sed sunt nobis eligendi harum nisi vel vitae porro nihil cupiditate illum;odit;3
488;mollitia ratione consectetur quam quas non esse ad distinctio fugit et omnis itaque adipisci eum laboriosam velit doloremque at ipsam voluptatum sint ut incidunt voluptate facilis repellat iste possimus provident architecto voluptatem eligendi;rem;5
489;corrupti exercitationem nostrum dolore laudantium quam quo libero rerum sapiente dolorum explicabo animi blanditiis voluptatem cupiditate nesciunt corporis in iusto quis optio repellendus incidunt delectus quasi id molestias maxime fugit perferendis dignissimos sint minus maiores obcaecati saepe sed magnam eaque error at tempore repellat voluptatibus;repellendus;10
490;autem quaerat voluptatibus suscipit sapiente earum dolores ducimus dicta aliquam explicabo ex at repellendus quas reiciendis facilis veniam itaque voluptatem modi debitis nobis quidem atque dolorum quis doloremque assumenda sequi mollitia placeat perspiciatis a minima similique adipisci corporis nesciunt sint ab incidunt ad error officia repellat totam iusto et temporibus;obcaecati;0
491;maiores repellendus tempora doloremque officia quo harum ab necessitatibus accusantium delectus laudantium dolores numquam et veniam molestiae expedita ipsam eum sed dolorem nisi quos dolore hic quas sint placeat quasi quia recusandae sequi a nulla ad quaerat perferendis quidem laborum;aliquid;3
492;sed facere minus tempore repudiandae et sint quia nesciunt quam libero suscipit expedita laudantium ab earum voluptates nobis nemo nostrum officiis iusto quod nihil enim nulla veritatis facilis impedit assumenda odit qui itaque ipsum commodi aspernatur minima eos dignissimos rerum corrupti amet consectetur corporis asperiores labore quo;amet;8
493;illo asperiores quos vel veniam amet corrupti iure dolores veritatis maxime esse aperiam cumque a nesciunt expedita fugit molestiae culpa alias maiores earum debitis ipsum doloremque aliquid quis eos similique labore;in;8
494;est esse tenetur eaque nisi quidem beatae autem asperiores aspernatur quasi unde mollitia quibusdam culpa saepe dicta minima soluta odio debitis consectetur voluptatibus ipsam voluptas id aliquid provident inventore fugiat illum laborum aperiam temporibus nulla ipsum suscipit distinctio in ex numquam delectus officiis laudantium;sunt;0
495;iste veritatis possimus corporis a necessitatibus molestias totam consequatur natus suscipit ducimus accusantium ab quidem omnis laborum unde cumque reiciendis voluptatibus voluptate optio sunt tenetur molestiae temporibus impedit hic laudantium quasi nisi non facere;animi;8
496;natus sunt reprehenderit ipsum autem molestias qui commodi quibusdam eaque inventore fuga iusto voluptatibus quaerat ut illo quam fugiat placeat odio corporis facere modi consequatur dolores minus eius iure nisi quo a nam nobis incidunt magnam temporibus amet dolorum sequi alias necessitatibus ratione tenetur;rerum;6
497;fugiat odit magnam maiores iure obcaecati dolorum fugit ea in ad laboriosam molestiae a omnis voluptates temporibus quo aliquam sed laborum perspiciatis illum non nesciunt quidem dolor cum quisquam incidunt fuga rerum pariatur sint aliquid dolore hic itaque;unde;3
498;voluptate dolorum consequatur vero est a placeat illo doloribus maxime culpa qui optio ab delectus id atque assumenda perferendis et error minus aliquid expedita perspiciatis hic distinctio impedit quas cupiditate tempore blanditiis quisquam ullam at natus quod;tenetur;3
499;recusandae nostrum incidunt perferendis reiciendis aliquid ullam odio cum nobis est quidem voluptate quia iure magnam eveniet deleniti distinctio ducimus quod reprehenderit adipisci facere esse beatae quasi autem eum ipsa laborum id;atque;0
500;minus numquam qui sequi aut deleniti nihil dolorum cupiditate deserunt facere modi pariatur nesciunt officia quos placeat expedita repudiandae a voluptatem necessitatibus nobis magnam culpa unde laboriosam ducimus aperiam perferendis corrupti sunt magni in accusamus quasi quo tenetur quas quod similique asperiores itaque consequatur aliquid inventore ut atque;sequi;0
501;architecto deserunt adipisci totam itaque debitis magnam explicabo iusto error veritatis quidem voluptatum modi fugiat consequuntur ut eum praesentium dolorem labore cum minima culpa maiores asperiores reiciendis laboriosam fugit est accusantium illo ad nostrum quasi minus necessitatibus ipsum dolore distinctio fuga aperiam placeat sed ducimus blanditiis;autem;0
502;enim doloremque aliquid harum odit consequatur consectetur quae at placeat ipsum corrupti minima consequuntur laborum exercitationem et hic soluta non officia iusto necessitatibus aut minus ea quibusdam ut qui reiciendis perspiciatis sunt ex animi ratione mollitia adipisci autem aspernatur impedit explicabo tempore quis labore rerum repellat nam suscipit;voluptas;8
503;doloremque quibusdam qui illum tenetur ullam recusandae facere id sint dignissimos earum itaque quae expedita ut adipisci iure amet sunt mollitia commodi exercitationem molestias repellat ipsum harum laborum laudantium nulla minima eveniet quisquam quaerat debitis fuga sit dolorem soluta eaque error voluptate dolores at;modi;8
504;iste saepe dignissimos tenetur expedita fugiat voluptates quam fugit ipsum cupiditate nisi reprehenderit sint quibusdam qui laborum amet hic ducimus ad commodi culpa magni non delectus ut dolore dolores enim libero laudantium deleniti similique quos harum id totam;veritatis;8
505;praesentium enim mollitia facilis facere placeat nesciunt nulla sed tenetur inventore ipsa atque soluta labore ad quasi debitis possimus voluptatum esse minus eos omnis error natus aliquam quaerat ex adipisci vero nihil voluptate in temporibus;eum;1
506;itaque animi fuga nemo dolores amet expedita magni laudantium quod consequatur voluptatibus unde rem dignissimos eius distinctio error adipisci natus quia velit facilis eos nesciunt quo iste obcaecati perspiciatis veniam accusamus dicta quisquam quis ab eligendi;vel;1
507;alias quae ducimus vitae perspiciatis voluptas blanditiis ullam commodi facilis doloribus quibusdam molestiae dolorem molestias labore corrupti ipsum necessitatibus cum exercitationem iusto aperiam maxime deserunt delectus fugit reiciendis corporis nobis non odio accusamus voluptate;soluta;7
508;qui molestiae recusandae praesentium dignissimos ex asperiores amet rerum inventore architecto incidunt sit numquam facere tenetur dolorum excepturi id beatae modi ipsam minus cumque laudantium reiciendis magnam repudiandae et sed molestias porro minima sunt dicta soluta natus;repellendus;10
509;earum dicta velit maxime asperiores dignissimos minima rerum porro architecto pariatur sed officia accusantium odit aliquid mollitia reprehenderit ipsa assumenda dolorum tenetur nobis perspiciatis veniam cum sunt ea vero fuga dolores adipisci repudiandae laboriosam eveniet quos delectus id consequuntur consequatur natus nam incidunt sapiente;culpa;1
510;atque tenetur excepturi repudiandae explicabo nam tempore omnis quo in architecto non beatae deleniti dolores sint quas a odit natus nihil molestias iste quod vitae laboriosam dolore vel alias esse cumque;mollitia;7
511;provident deserunt tempore animi eaque ducimus fuga et facere ab nam magnam omnis saepe ipsam officia placeat ut delectus dicta nisi quidem vero consectetur sed blanditiis sapiente in repudiandae quasi tenetur veritatis quo alias voluptatum molestiae necessitatibus accusantium itaque sunt ex magni rem quisquam earum doloribus error aut aliquid aspernatur;sunt;9
512;delectus id totam consequuntur ducimus commodi natus dolorem quae omnis ad laudantium iure blanditiis odio ut sapiente praesentium enim ipsum ullam officia provident at assumenda veritatis nulla autem sint alias hic reiciendis perferendis expedita temporibus voluptates tempora libero repellendus maiores voluptatem ea explicabo perspiciatis eaque eius sed quaerat eveniet ab;vero;8
513;aliquid totam eaque est alias tenetur cum possimus repudiandae facilis ut commodi beatae qui dolorem odio placeat iusto fugiat quisquam omnis voluptatem non praesentium aut a ea maiores id accusantium;quae;8
514;fugiat id vel itaque voluptate consequuntur dolorum ea impedit aperiam quis repellat odio exercitationem nemo aliquam delectus placeat accusantium doloribus eligendi corrupti ratione consequatur perferendis in molestias iste aliquid explicabo dolor odit alias qui reprehenderit quas fugit beatae;minima;8
515;iure quam modi aliquam ipsum deserunt voluptate unde omnis aut molestias architecto nisi dolorem sint officiis sapiente iusto aspernatur magni veniam tempore nulla ea facilis quasi blanditiis accusamus dignissimos dolor tenetur expedita quae provident reiciendis maxime voluptates molestiae debitis ex;dolores;5
516;facere praesentium ipsa natus quia modi quis dolor libero laboriosam inventore perspiciatis velit voluptates maiores animi assumenda delectus incidunt ullam sequi voluptate qui nulla odio nemo molestiae iure esse voluptas omnis quidem mollitia magnam quae minus odit blanditiis et temporibus asperiores autem explicabo obcaecati repellat aliquid fugit rerum repellendus;dolorem;5
517;dolor id quos sunt doloribus itaque nobis accusamus eos corrupti soluta quisquam iste unde voluptas vitae placeat a temporibus dolorem nulla tenetur illum qui dolorum officiis facere aperiam repudiandae quia aliquid sit sint omnis tempora nam reiciendis ipsam animi nihil;illo;1
518;magni laborum et culpa nulla quis delectus voluptatum maxime qui non itaque soluta provident mollitia quisquam excepturi reprehenderit inventore in totam fugiat est facilis ea esse ad aliquam perspiciatis quod voluptatem unde cumque libero eius minima distinctio;quo;3
519;molestiae iusto facere fugiat rerum blanditiis iste illo quisquam autem soluta reiciendis impedit amet aut tempore deleniti placeat nostrum laborum tempora dolorum quae nobis pariatur voluptate deserunt quidem eos obcaecati magni doloribus quibusdam quasi accusamus tenetur fuga;repellat;8
520;optio libero error quae vel quasi placeat quas nesciunt asperiores voluptatem illo laborum natus ipsam labore rem iure repellat in ipsa aperiam sint esse sed tenetur modi nemo similique quod eos recusandae animi delectus;cum;4
521;eius placeat perspiciatis ipsam recusandae culpa esse aperiam accusantium molestias dicta dolores suscipit ex veritatis velit quis eligendi eaque tempore consequatur consequuntur adipisci quidem inventore quo nisi modi reprehenderit ullam magni voluptatibus dolorum vel;aliquam;2
522;facere cumque non esse cupiditate in consequatur velit unde iste corrupti iure nulla necessitatibus nemo itaque officia accusamus nesciunt soluta sunt id ad qui beatae molestias ratione numquam odit doloremque nostrum aliquam totam;molestiae;10
523;nesciunt omnis quis eveniet quos ea repellat eius doloremque nihil non consequuntur dolor sequi architecto officia exercitationem cumque provident vel voluptatum necessitatibus labore esse dicta repellendus repudiandae obcaecati sapiente impedit eum quibusdam harum dignissimos ab excepturi delectus aliquam;dolore;8
524;vero inventore ipsam ipsa veritatis iusto sequi cupiditate nostrum deserunt repellendus repellat nisi temporibus excepturi rerum modi non quis iste necessitatibus placeat adipisci accusamus tempore praesentium corrupti aperiam eos doloremque aut corporis iure tenetur quidem laborum est quo;tempora;1
525;distinctio maiores corporis repellat quae at quibusdam quos autem vitae architecto assumenda quaerat culpa non eum totam rem harum iusto natus inventore quod voluptatum ipsa alias incidunt nesciunt excepturi vero ullam veniam tempore ea;inventore;8
526;dicta doloremque excepturi voluptatibus accusantium eius itaque veritatis quaerat aliquam impedit facilis sequi ullam numquam officiis eos nesciunt reiciendis laboriosam porro quae est consequuntur ipsum praesentium quis rem natus quos hic ducimus aspernatur commodi delectus nemo;necessitatibus;10
527;in assumenda aspernatur enim quis natus neque molestias delectus voluptas beatae iusto voluptates deleniti magni voluptatibus eos accusamus nemo dolores blanditiis repellendus possimus earum illum ipsa odit vel ex commodi reiciendis tenetur ratione sint ullam aliquid animi optio temporibus;at;5
528;veritatis commodi excepturi consequuntur cumque et exercitationem iusto facilis perspiciatis autem necessitatibus voluptas quia error deserunt corrupti molestiae illum quidem quisquam architecto repellendus optio velit ipsum vel eaque aperiam aut id modi tempore deleniti;nesciunt;2
529;optio consequuntur cumque maiores delectus a inventore culpa praesentium iste magni dignissimos nemo voluptatibus accusantium aliquid unde quas repellat odit fuga assumenda dolorem doloremque earum officiis eligendi eveniet eos magnam temporibus quis nihil aut minima voluptatem ad;facilis;6
530;eveniet mollitia cum eos excepturi veniam impedit odit fugiat officiis facere libero voluptate doloribus ratione id esse dolor at ad aliquam dolorem reprehenderit fuga ipsum aliquid natus tempora numquam voluptates tempore qui inventore ut ab maiores ducimus temporibus nesciunt atque consequuntur harum nulla placeat;soluta;4
531;deleniti ex rem ipsum quidem veniam neque saepe incidunt beatae magni eligendi sit ea fuga veritatis praesentium eveniet atque adipisci quia ullam eos inventore perferendis iusto voluptate expedita deserunt aliquid vero dolorum culpa non voluptatibus facilis quisquam possimus repellendus officiis doloremque a sequi;inventore;0
532;dolores eum officia in numquam repellendus pariatur ipsum maiores aliquid laboriosam fuga molestias iure a quas nihil ullam iusto blanditiis ad nemo enim nulla odit optio veniam obcaecati sed facere voluptates quo voluptatum commodi et odio earum tempora hic assumenda nesciunt aut accusantium suscipit impedit voluptate tenetur quos perspiciatis vitae;mollitia;2
533;asperiores necessitatibus qui fuga placeat magnam nostrum molestias molestiae labore sequi repellat perspiciatis quidem eligendi delectus ducimus dolor dolore illum laudantium quibusdam explicabo alias cupiditate culpa quam cum voluptate rem quia obcaecati laboriosam porro ipsam quaerat totam a distinctio dolorem vero harum voluptates;consectetur;5
534;hic sint accusamus laboriosam minus facere accusantium molestiae culpa modi consequatur aut veniam qui vero neque saepe beatae laborum ipsam blanditiis temporibus sed eaque nulla perspiciatis nam cum cumque libero quam illum perferendis itaque nihil iure exercitationem aspernatur;quis;2
535;ea nulla at aspernatur sapiente explicabo quas ullam soluta consectetur quod ad natus doloribus totam animi necessitatibus distinctio repellendus omnis officiis illo consequuntur eos voluptatum iste nemo quo quia unde id placeat nostrum vitae;aliquid;3
536;cum nulla earum quasi magni quibusdam tempore maiores voluptatem expedita fuga accusamus possimus impedit consequatur a recusandae neque debitis eveniet autem suscipit ducimus quae sit fugiat pariatur vel itaque rem ullam excepturi eum laudantium;distinctio;9
537;alias labore libero quaerat ab deleniti obcaecati cumque vero quam dolor laborum enim deserunt voluptate cum culpa itaque quisquam tempore neque esse ex quia pariatur tenetur natus explicabo mollitia nisi nam;rerum;1
538;aliquam necessitatibus suscipit possimus quas sequi officiis doloremque maiores accusamus inventore exercitationem aspernatur dicta fuga magni sit enim perspiciatis illo facilis id doloribus ad itaque magnam laboriosam odio debitis explicabo atque delectus illum tempora autem est cum nesciunt reprehenderit numquam veniam;veritatis;4
539;illum quia placeat odio facilis ratione sunt vel veniam deleniti optio pariatur doloribus laborum perferendis incidunt cumque est neque vitae libero veritatis eos porro earum deserunt aut illo temporibus facere fugit ullam culpa necessitatibus eum mollitia voluptatibus sit laboriosam quas explicabo molestias error in quaerat magnam sed;rem;10
540;voluptatum explicabo doloribus laboriosam dolorem a eligendi exercitationem at itaque suscipit rem perspiciatis iste ratione alias dolorum atque nisi repudiandae impedit velit aliquam modi veniam dolores minus repellendus accusantium quia molestias non laudantium ullam harum delectus tempore quibusdam doloremque tenetur assumenda aspernatur esse neque provident unde;doloremque;6
541;fugiat ipsum iusto perferendis autem odio consectetur ipsam ducimus ex eius accusantium facere neque expedita quibusdam nihil nesciunt minima omnis corporis cum dolor tempora provident consequatur doloribus adipisci consequuntur quia enim ut;vitae;10
542;dolorum ducimus pariatur nesciunt dolore consequatur ex quo commodi beatae molestiae obcaecati ipsam suscipit atque alias vero soluta iusto iste animi delectus qui fuga modi explicabo quibusdam laborum itaque totam omnis sit eligendi velit ab et quam quae;quisquam;6
543;repellendus ad corrupti praesentium neque sit vitae rerum deserunt nisi reiciendis eum laborum sunt sapiente error dicta suscipit blanditiis esse mollitia numquam incidunt doloribus voluptates inventore ab quibusdam ipsam perferendis pariatur quidem at ipsa placeat reprehenderit assumenda maiores temporibus cum odit ut;architecto;4
544;earum quae ducimus iure obcaecati amet dolor excepturi modi aliquid nemo voluptate natus sunt repellat veritatis ea minima quo laboriosam iste harum a perferendis magni fugiat officia error facilis ipsam corporis porro at vitae aperiam sed quas dolorem deleniti et eius provident ipsa impedit;voluptas;6
545;distinctio aliquid cumque veritatis quam optio ipsa laboriosam commodi atque eaque quidem nesciunt quae eveniet possimus earum rerum laborum ea inventore repellendus unde sit doloremque quo odit non sed odio iusto veniam iste;sunt;5
546;esse corporis ipsam eum rem exercitationem quibusdam quae omnis odit laborum minima consectetur qui neque doloribus at velit cum quis inventore blanditiis molestias officia similique sapiente alias numquam impedit odio aliquam aspernatur magni dolor illum quasi dolorem architecto itaque dolore quas aperiam eius optio animi hic voluptatum quaerat eveniet tenetur;id;8
547;laboriosam totam esse sunt excepturi suscipit laborum modi nesciunt aperiam perspiciatis aut quam facere possimus ex mollitia officiis libero eos dolorem neque fuga exercitationem impedit aliquam dolorum temporibus cumque incidunt a facilis ducimus tempora corporis repellat asperiores ipsam nulla dignissimos;exercitationem;8
